id,name
A0J0407,按登记注册统计类别和行业分限额以上住宿业企业税金及附加（2023年起）
A0J0408,按登记注册统计类别和行业分限额以上住宿业企业利润总额（2023年起）
A0J0501,按登记注册类型和行业分限额以上餐饮业法人企业数（2023年前）
A0J0502,按登记注册类型和行业分限额以上餐饮业企业年末从业人数（2023年前）
A0J0503,按登记注册类型和行业分限额以上餐饮业企业营业额（2023年前）
A0J0504,按登记注册类型和行业分限额以上餐饮业企业餐费收入（2023年前）
A0J0505,按登记注册统计类别和行业分限额以上餐饮业企业法人企业数（2023年起）
A0J0506,按登记注册统计类别和行业分限额以上餐饮业企业年末从业人数（2023年起）
A0J0507,按登记注册统计类别和行业分限额以上餐饮业企业营业额（2023年起）
A0J0508,按登记注册统计类别和行业分限额以上餐饮业企业餐费收入（2023年起）
A0J0601,按登记注册类型和行业分限额以上餐饮业企业资产（2023年前）
A0J0602,按登记注册类型和行业分限额以上餐饮业企业流动资产（2023年前）
A0J0603,按登记注册类型和行业分限额以上餐饮业企业固定资产（2023年前）
A0J0604,按登记注册类型和行业分限额以上餐饮业企业负债（2023年前）
A0J0605,按登记注册类型和行业分限额以上餐饮业企业所有者权益（2023年前）
A0J0606,按登记注册统计类别和行业分限额以上餐饮业企业资产总计（2023年起）
A0J0607,按登记注册统计类别和行业分限额以上餐饮业企业流动资产（2023年起）
A0J0608,按登记注册统计类别和行业分限额以上餐饮业企业固定资产（2023年起）
A0J0609,按登记注册统计类别分限额以上企业餐饮业负债（2023年起）
A0J060A,按登记注册统计类别分限额以上企业餐饮业所有者权益（2023年起）
A0J0701,按登记注册类型和行业分限额以上餐饮业企业营业收入（2023年前）
A0J0702,按登记注册类型和行业分限额以上餐饮业企业营业成本（2023年前）
A0J0703,按登记注册类型和行业分限额以上餐饮业企业税金及附加（2023年前）
A0J0704,按登记注册类型和行业分限额以上餐饮业企业利润总额（2023年前）
A0J0705,按登记注册统计类别和行业分限额以上餐饮业企业营业收入（2023年起）
A0J0706,按登记注册统计类别和行业分限额以上餐饮业企业营业成本（2023年起）
A0J0707,按登记注册统计类别和行业分限额以上餐饮业企业税金及附加（2023年起）
A0J0708,按登记注册统计类别和行业分限额以上餐饮业企业利润总额（2023年起）
A0J0801,按登记注册类型和行业分连锁餐饮企业总店数（2023年前）
A0J0802,按登记注册类型和行业分连锁餐饮企业门店总数（2023年前）
A0J0803,按登记注册类型和行业分连锁餐饮企业年末从业人数（2023年前）
A0J0804,按登记注册类型和行业分连锁餐饮企业餐饮营业面积（2023年前）
A0J0805,按登记注册类型和行业分连锁餐饮企业餐位数（2023年前）
A0J0806,按登记注册类型和行业分连锁餐饮企业营业额（2023年前）
A0J0807,按登记注册类型和行业分连锁餐饮企业商品购进总额（2023年前）
A0J0808,按登记注册类型和行业分连锁餐饮企业统一配送商品购进额（2023年前）
A0J0809,按登记注册统计类别分连锁餐饮企业总店数（2023年起）
A0J080A,按登记注册统计类别分连锁餐饮企业门店总数（2023年起）
A0J080B,按登记注册统计类别分连锁餐饮企业年末从业人数（2023年起）
A0J080C,按登记注册统计类别分连锁餐饮企业营业面积（2023年起）
A0J080D,按登记注册统计类别分连锁餐饮企业餐位数（2023年起）
A0J080E,按登记注册统计类别分连锁餐饮企业营业额（2023年起）
A0J080F,按登记注册统计类别分连锁餐饮企业商品购进总额（2023年起）
A0J080G,按登记注册统计类别分连锁餐饮企业统一配送商品购进额（2023年起）
A0K01,旅游业发展情况
A0K02,国内旅游情况
A0K03,国际旅游收入及构成
A0K04,按性别、年龄和事由分外国入境游客
A0K05,按国别分外国入境游客
A0L01,金融机构人民币信贷资金平衡表(资金来源)
A0L02,金融机构人民币信贷资金平衡表(资金运用)
A0L03,货币供应量
A0L04,黄金和外汇储备
A0L05,货币当局资产负债表
A0L06,其他存款性公司资产负债表
A0L07,外资银行资产负债表
A0L08,社会融资规模及构成
A0L09,证券市场基本情况
A0L0A,上市公司数量
A0L0B,股票发行量和筹资额
A0L0C,股票交易情况
A0L0D01,保险系统机构数
A0L0D02,保险系统职工人数
A0L0E01,保费
A0L0E02,赔款及给付
A0L0F,保险公司资产情况
A0L0G,保险公司资金运用情况
A0L0H,原保险保费收入和赔付支出情况
A0M0101,各级各类学校数
A0M0102,各级各类学校教职工数
A0M0103,各级各类学校专任教师数
A0M0201,各级各类学历教育招生数
A0M0202,各级各类学历教育在校学生数
A0M0203,各级各类学历教育毕业生数
A0M0301,各级各类非学历教育结业生数
A0M0302,各级各类非学历教育注册生数
A0M0401,各级各类民办教育学校数
A0M0402,各级各类民办教育毕业生数
A0M0403,各级各类民办教育招生数
A0M0404,各级各类民办教育在校学生数
A0M0405,各级各类民办教育教职工数
A0M0406,各级各类民办教育专任教师数
A0M0407,各级各类民办教育另有其他学生数
A0M05,各级各类学校数
A0M06,各级各类学校专任教师数
A0M07,各级各类学校招生数
A0M08,各级各类学校在校学生数
A0M09,各级各类学校毕业生数
A0M0A,研究生和留学生数
A0M0B01,分学科研究生招生数
A0M0B02,分学科博士招生数
A0M0B03,分学科硕士招生数
A0M0B04,分学科研究生在校学生数
A0M0B05,分学科博士在校学生数
A0M0B06,分学科硕士在校学生数
A0M0C,高等教育学校(机构)数
A0M0D,高等教育学校(机构)学生数
A0M0E01,成人本科分学科招生数
A0M0E02,成人本科分学科在校学生数
A0M0E03,成人本科分学科毕业生数
A0M0F01,成人专科分学科招生数
A0M0F02,成人专科分学科在校学生数
A0M0F03,成人专科分学科毕业生数
A0M0G01,普通本科分学科招生数
A0M0G02,普通本科分学科在校学生数
A0M0G03,普通本科分学科毕业生数
A0M0H01,普通专科分学科招生数
A0M0H02,普通专科分学科在校学生数
A0M0H03,普通专科分学科毕业生数
A0M0I01,网络本科分学科招生数
A0M0I02,网络本科分学科在校学生数
A0M0I03,网络本科分学科毕业生数
A0M0J01,网络专科分学科招生数
A0M0J02,网络专科分学科在校学生数
A0M0J03,网络专科分学科毕业生数
A0M0K,中等职业学校(机构)数
A0M0L01,中等职业学校(机构)学生分科类招生数
A0M0L02,中等职业学校(机构)学生分科类在校学生数
A0M0L03,中等职业学校(机构)学生分科类毕业生数
A0M0L04,中等职业学校(机构)学生分科类获得职业资格证书毕业生数
A0M0M01,职业技术培训机构学校数
A0M0M02,职业技术培训机构注册学生数
A0M0M03,职业技术培训机构结业学生数
A0M0M04,职业技术培训机构教职工数
A0M0M05,职业技术培训机构专任教师数
A0M0N01,普通高中学校数
A0M0N02,普通高中招生数
A0M0N03,普通高中在校学生数
A0M0N04,普通高中毕业生数
A0M0O01,普通初中学校数
A0M0O02,职业初中学校数
A0M0O03,初中招生数
A0M0O04,初中在校学生数
A0M0O05,初中毕业生数
A0M0P01,普通小学学校数
A0M0P02,普通小学招生数
A0M0P03,普通小学在校学生数
A0M0P04,普通小学毕业生数
A0M0Q,技工学校数、学生数和教职工数
A0M0R,学龄儿童入学率和各级普通学校毕业生升学率
A0M0S,高等学校普通本、专科学校和学生情况
A0M0T,普通高等学校(机构)教职工情况
A0M0U,中等职业学校(机构)学生情况
A0M0V,中等职业学校(机构)教职工数
A0M0W,各级普通学校生师比
A0M0X,每十万人口各级学校平均在校生数
A0M0Y01,教育经费
A0M0Y02,国家财政性教育经费
A0M0Y03,国家财政预算内教育经费
A0M0Y04,民办学校办学经费
A0M0Y05,社会捐赠经费
A0M0Y06,事业收入
A0M0Y07,学杂费
A0M0Y08,其他教育经费
A0N01,科技活动基本情况
A0N02,科学研究与开发机构基本情况
A0N03,高等学校科技活动情况
A0N04,规模以上工业企业的科技活动基本情况
A0N0501,按登记注册类型分规模以上工业企业研究与试验发展全时当量(-2022)
A0N0502,按登记注册类型分规模以上工业企业研究与试验发展经费(-2022)
A0N0503,按登记注册类型分规模以上工业企业研究与试验发展项目数
A0N0504,按行业分规模以上工业企业研究与试验发展全时当量
A0N0505,按行业分规模以上工业企业研究与试验发展经费
A0N0506,按行业分规模以上工业企业研究与试验发展项目数
A0N0507,按登记注册统计类别分规模以上工业企业研究与试验发展全时当量(2023-)
A0N0508,按登记注册统计类别分规模以上工业企业研究与试验发展经费(2023-)
A0N0601,按登记注册类型分规模以上工业企业新产品项目数(-2022)
A0N0602,按登记注册类型分规模以上工业企业开发新产品经费(-2022)
A0N0603,按登记注册类型分规模以上工业企业新产品产值
A0N0604,按登记注册类型分规模以上工业企业新产品销售收入(-2022)
A0N0605,按登记注册类型分规模以上工业企业新产品出口销售收入(-2022)
A0N0606,按行业分规模以上工业企业新产品项目数
A0N0607,按行业分规模以上工业企业开发新产品经费
A0N0608,按行业分规模以上工业企业新产品产值
A0N0609,按行业分规模以上工业企业新产品销售收入
A0N060A,按行业分规模以上工业企业新产品出口销售收入
A0N060B,按登记注册统计类别分规模以上工业企业新产品项目数(2023-)
A0N060C,按登记注册统计类别分规模以上工业企业开发新产品经费(2023-)
A0N060D,按登记注册统计类别分规模以上工业企业新产品销售收入(2023-)
A0N060E,按登记注册统计类别分规模以上工业企业新产品出口销售收入(2023-)
A0N0701,按登记注册类型分规模以上工业企业专利申请数(-2022)
A0N0702,按登记注册类型分规模以上工业企业发明专利申请数(-2022)
A0N0703,按登记注册类型分规模以上工业企业有效发明专利数(-2022)
A0N0704,按行业分规模以上工业企业专利申请数
A0N0705,按行业分规模以上工业企业发明专利申请数
A0N0706,按行业分规模以上工业企业有效发明专利数
A0N0707,按登记注册统计类别分规模以上工业企业专利申请数(2023-)
A0N0708,按登记注册统计类别分规模以上工业企业发明专利申请数(2023-)
A0N0709,按登记注册统计类别分规模以上工业企业有效发明专利数(2023-)
A0N08,大中型工业企业科技活动基本情况
A0N0901,按登记注册类型分大中型工业企业研究与试验发展人员全时当量
A0N0902,按登记注册类型分大中型工业企业研究与试验发展经费支出
A0N0903,按登记注册类型分大中型工业企业研究与试验发展项目数
A0N0904,按行业分大中型工业企业研究与试验发展人员全时当量
A0N0905,按行业分大中型工业企业研究与试验发展经费支出
A0N0906,按行业分大中型工业企业研究与试验发展项目数
A0N0A01,按登记注册类型分大中型工业企业新产品项目数
A0N0A02,按登记注册类型分大中型工业企业开发新产品经费
A0N0A03,按登记注册类型分大中型工业企业新产品产值
A0N0A04,按登记注册类型分大中型工业企业新产品销售收入
A0N0A05,按登记注册类型分大中型工业企业新产品出口销售收入
A0N0A06,按行业分大中型工业企业新产品项目数
A0N0A07,按行业分大中型工业企业新产品经费
A0N0A08,按行业分大中型工业企业新产品产值
A0N0A09,按行业分大中型工业企业新产品销售收入
A0N0A0A,按行业分大中型工业企业新产品出口销售收入
A0N0B01,按登记注册类型分大中型工业企业专利申请数
A0N0B02,按登记注册类型分大中型工业企业发明专利申请数
A0N0B03,按登记注册类型分大中型工业企业有效发明专利数
A0N0B04,按行业分大中型工业企业专利申请数
A0N0B05,按行业分大中型工业企业发明专利申请数
A0N0B06,按行业分大中型工业企业有效发明专利数
A0N0C,按活动类型分全国研究与试验发展经费支出
A0N0D,按支出用途分全国研究与试验发展经费支出
A0N0E,按经费来源分全国研究与试验发展经费支出
A0N0F01,研究与试验发展人员
A0N0F02,研究与试验发展女性人员
A0N0F03,研究与试验发展全时人员
A0N0F04,博士毕业研究与试验发展人员
A0N0F05,硕士毕业研究与试验发展人员
A0N0F06,本科毕业研究与试验发展人员
A0N0G,按行业分研究与试验发展人员全时当量
A0N0H,研究与试验发展项目(课题)情况
A0N0I01,限额以上研究与试验发展项目(课题)数
A0N0I02,限额以上研究与试验发展项目(课题)人员全时当量
A0N0I03,限额以上研究与试验发展项目(课题)研究人员全时当量
A0N0I04,限额以上研究与试验发展项目(课题)经费支出
A0N0I05,限额以上研究与试验发展项目(课题)政府资金支出
A0N0J,全国研究开发机构情况
A0N0K0101,按行业分有产品或工艺创新活动的规模以上制造业企业数
A0N0K0102,按登记注册类型分有产品或工艺创新活动的规模以上制造业企业数
A0N0K0201,按行业分有产品或工艺创新活动的规模以上制造业企业占全部规模以上制造业企业的比重
A0N0K0202,按登记注册类型分有产品或工艺创新活动的规模以上制造业企业占全部规模以上制造业企业的比重
A0N0K0301,按行业分实现产品创新的规模以上制造业企业占全部规模以上制造业企业的比重
A0N0K0302,按登记注册类型分实现产品创新的规模以上制造业企业占全部规模以上制造业企业的比重
A0N0K0401,按行业分实现工艺创新的规模以上制造业企业占全部规模以上制造业企业的比重
A0N0K0402,按登记注册类型分实现工艺创新的规模以上制造业企业占全部规模以上制造业企业的比重
A0N0L,高技术产业基本情况(大中型工业企业口径)
A0N0M01,高技术产业专利申请数(大中型工业企业口径)
A0N0M02,高技术产业发明专利申请数(大中型工业企业口径)
A0N0M03,高技术产业有效发明专利数(大中型工业企业口径)
A0N0M04,高技术产业新产品产值(大中型工业企业口径)
A0N0M05,高技术产业新产品销售收入(大中型工业企业口径)
A0N0M06,高技术产业新产品出口销售收入(大中型工业企业口径)
A0N0N01,高技术产业研究与试验发展机构数(大中型工业企业口径)
A0N0N02,高技术产业研究与试验发展人员全时当量(大中型工业企业口径)
A0N0N03,高技术产业研究与试验发展经费(大中型工业企业口径)
A0N0N04,高技术产业研究与试验发展项目数(大中型工业企业口径)
A0N0N05,高技术产业研究与试验发展项目经费(大中型工业企业口径)
A0N0N06,高技术产业新产品开发项目数(大中型工业企业口径)
A0N0N07,高技术产业新产品开发经费(大中型工业企业口径)
A0N0O01,高技术产业科技活动人员数(大中型工业企业口径)
A0N0O02,高技术产业研究与试验发展人员全时当量(大中型工业企业口径)
A0N0O03,高技术产业研究与试验发展科学家和工程师人员全时当量(大中型工业企业口径)
A0N0O04,高技术产业科技活动经费支出(大中型工业企业口径)
A0N0O05,高技术产业研究与试验发展经费(大中型工业企业口径)
A0N0O06,高技术产业新产品开发经费(大中型工业企业口径)
A0N0O07,高技术产业技术改造经费支出(大中型工业企业口径)
A0N0P01,高技术产业工业总产值(大中型工业企业口径)
A0N0P02,高技术产业新产品产值(大中型工业企业口径)
A0N0P03,高技术产业主营业务收入(大中型工业企业口径)
A0N0P04,高技术产业新产品销售收入(大中型工业企业口径)
A0N0P05,高技术产业新产品出口销售收入(大中型工业企业口径)
A0N0P06,高技术产业利润总额(大中型工业企业口径)
A0N0P07,高技术产业专利申请数(大中型工业企业口径)
A0N0P08,高技术产业发明专利申请数(大中型工业企业口径)
A0N0P09,高技术产业有效发明专利数(大中型工业企业口径)
A0N0Q01,高技术产业企业数
A0N0Q02,高技术产业从业人员年平均人数
A0N0Q03,高技术产业总产值
A0N0Q04,高技术产业主营业务收入
A0N0Q05,高技术产业利润额
A0N0Q06,高技术产业利税额
A0N0Q07,高技术产业出口交货值
A0N0R01,高技术产业研究与试验发展机构数
A0N0R02,高技术产业研究与试验发展人员全时当量
A0N0R03,高技术产业研究与试验发展经费支出
A0N0R04,高技术产业研究与试验发展项目数
A0N0R05,高技术产业研究与试验发展项目经费
A0N0S01,高技术产业新产品开发项目数
A0N0S02,高技术产业新产品开发经费支出
A0N0S03,高技术产业新产品产值
A0N0S04,高技术产业新产品销售收入
A0N0S05,高技术产业新产品出口销售收入
A0N0T01,高技术产业专利申请数
A0N0T02,高技术产业发明专利申请数
A0N0T03,高技术产业有效发明专利数
A0N0U,国内外三种专利申请受理量
A0N0V,国内外三种专利申请授权量
A0N0W,国内三种专利申请受理数和授权数
A0N0X01,国外专利申请受理数
A0N0X02,国外发明专利申请受理数
A0N0X03,国外实用新型专利申请受理数
A0N0X04,国外外观设计专利申请受理数
A0N0X05,国外专利申请授权数
A0N0X06,国外发明专利申请授权数
A0N0X07,国外实用新型专利申请授权数
A0N0X08,国外外观设计专利申请授权数
A0N0Y01,按国际标准分类的发明、实用新型专利申请受理数
A0N0Y02,按国际标准分类的发明、实用新型专利申请授权数
A0N0Z01,按学科分国外主要检索工具收录科技论文数
A0N0Z02,按学科分SCI收录科技论文数
A0N0Z03,按学科分EI收录科技论文数
A0N0Z04,按学科分CPCI-S收录科技论文数
A0N0Z05,国外主要检索工具收录科技论文位次
A0N10,高技术产品、工业制成品和初级产品的进出口贸易额
A0N11,公有经济企事业单位专业技术人员数
A0N12,技术市场成交额
A0N13,测绘地理信息部门生产完成情况
A0N14,测绘资料提供情况
A0N15,地震监测情况
A0N16,气象业务站点及观测项目情况
A0N17,产品质量国家监督抽查
A0N1801,产品质量监督检验企业数
A0N1802,产品质量监督检查有不合格产品企业所占比例
A0N1803,产品质量监督检查批次合格率
A0N19,产品质量情况
A0N1A,产品质量省级监督抽查
A0N1B,出入境货物检验检疫
A0N1C01,中国科协系统机构情况
A0N1C02,中国科协系统人员情况
A0N1C03,中国科协系统经费情况
A0N1C04,中国科协系统学术交流活动
A0N1C05,中国科协系统科学技术普及活动
A0N1C06,中国科协系统科学技术普及专题——青少年科技教育
A0N1C07,中国科协系统科普资源建设
A0N1C08,中国科协系统科普基础设施建设
A0N1C09,中国科协系统国际民间科技交流活动
A0N1C0A,中国科协系统科技活动和社会服务
A0N1C0B,中国科协系统科技传媒情况
A0N1D0101,按行业分有产品或工艺创新活动的规模以上工业企业数
A0N1D0102,按登记注册类型分有产品或工艺创新活动的规模以上工业企业数(-2022)
A0N1D0103,按登记注册统计类别分有产品或工艺创新活动的规模以上工业企业数(2023-)
A0N1D0201,按行业分有产品或工艺创新活动的企业占规模以上工业企业的比重
A0N1D0202,按登记注册类型分有产品或工艺创新活动的企业占规模以上工业企业的比重(-2022)
A0N1D0204,按登记注册统计类别分有产品或工艺创新活动的企业占规模以上工业企业的比重(2023-)
A0N1D0301,按行业分实现产品创新的企业所占比重
A0N1D0302,按登记注册类型分实现产品创新的企业占规模以上工业企业的比重(-2022)
A0N1D0303,按登记注册统计类别分实现产品创新的企业占规模以上工业企业的比重(2023-)
A0N1D0401,按行业分实现工艺创新的企业所占比重
A0N1D0402,按登记注册类型分实现工艺创新的企业占规模以上工业企业的比重(-2022)
A0N1D0403,按登记注册统计类别分实现工艺创新的企业占规模以上工业企业的比重(2023-)
A0N1E0101,按行业分有组织(管理)或营销创新活动的规模以上工业企业数
A0N1E0102,按登记注册类型分有组织(管理)或营销创新活动的规模以上工业企业数(-2022)
A0N1E0103,按登记注册统计类别分有组织(管理)或营销创新活动的规模以上工业企业数(2023-)
A0N1E0201,按行业分有组织(管理)或营销创新活动的企业占规模以上工业企业的比重
A0N1E0202,按登记注册类型分有组织(管理)或营销创新活动的规模以上工业企业占规模以上工业企业的比重(-2022)
A0N1E0203,按登记注册统计类别分有组织(管理)或营销创新活动的企业占规模以上工业企业的比重(2023-)
A0N1E0301,按行业分实现组织(管理)创新活动的企业占规模以上工业企业的比重
A0N1E0302,按登记注册类型分实现组织(管理)创新活动的规模以上工业企业占规模以上工业企业的比重(-2022)
A0N1E0303,按登记注册统计类别分实现组织(管理)创新活动的企业占规模以上工业企业的比重(2023-)
A0N1E0401,按行业分实现营销创新活动的企业占规模以上工业企业的比重
A0N1E0402,按登记注册类型分实现营销创新活动的规模以上工业企业占规模以上工业企业的比重(-2022)
A0N1E0403,按登记注册统计类别分实现营销创新活动的企业占规模以上工业企业的比重(2023-)
A0O01,医疗卫生机构
A0O02,卫生人员
A0O03,每万人口卫生技术人员数
A0O04,村卫生室情况
A0O05,医疗卫生机构床位
A0O06,每万人口医疗卫生机构床位数
A0O07,按床位数分组的社区卫生服务中心(站)
A0O0801,各类医疗卫生机构诊疗人次数
A0O0802,各类医疗卫生机构入院人数
A0O0803,各类医疗卫生机构实际开放总床日数
A0O0804,各类医疗卫生机构平均开放病床
A0O0805,各类医疗卫生机构实际占用总床日数
A0O0806,各类医疗卫生机构出院者占用总床日数
A0O0807,各类医疗卫生机构病床工作日
A0O0808,各类医疗卫生机构病床使用率
A0O0809,各类医疗卫生机构平均住院日
A0O09,医疗卫生机构门诊服务情况
A0O0A,医疗卫生机构住院服务情况
A0O0B,医院床位利用情况
A0O0C,乡镇卫生院医疗服务情况
A0O0D,社区卫生服务中心(站)医疗服务情况
A0O0E01,甲乙类法定报告传染病发病人数
A0O0E02,甲乙类法定报告传染病死亡人数
A0O0F01,甲乙类法定报告传染病发病率
A0O0F02,甲乙类法定报告传染病死亡率
A0O0F03,甲乙类法定报告传染病病死率
A0O0G01,城市居民主要疾病粗死亡率
A0O0G02,城市居民主要疾病死因构成
A0O0G03,城市居民主要疾病粗死亡率位次
A0O0H01,农村居民主要疾病粗死亡率
A0O0H02,农村居民主要疾病死因构成
A0O0H03,农村居民主要疾病粗死亡率位次
A0O0I,监测地区5岁以下儿童和孕产妇死亡率
A0O0L,儿童健康情况
A0O0M,孕产妇健康情况
A0O0J,新型农村合作医疗情况
A0O0K,卫生总费用
A0P0101,社会服务机构单位数
A0P0102,社会服务机构职工人数
A0P02,社会工作师人员
A0P03,提供住宿的民政机构床位数
A0P04,社会福利企业
A0P05,孤儿和家庭儿童收养
A0P06,社会救助
A0P07,医疗救助
A0P08,优抚安置
A0P09,福利彩票销售
A0P0A,社会捐赠
A0P0B,社区服务机构
A0P0C,婚姻服务
A0P0D,殡葬服务
A0P0E,社会组织
A0P0F,自治组织
A0P0G,残疾人事业基本情况
A0Q01,文化文物机构数
A0Q02,文化文物从业人员数
A0Q0301,艺术表演团体机构数
A0Q0302,艺术表演团体从业人数
A0Q0303,艺术表演团体剧团原创首演剧目数
A0Q0304,艺术表演团体演出场次
A0Q0305,艺术表演团体国内演出场次
A0Q0306,艺术表演团体到农村演出场次
A0Q0307,艺术表演团体国内演出观众人次
A0Q0308,艺术表演团体国内演出农村观众人次
A0Q0309,艺术表演团体收入合计
A0Q030A,艺术表演团体财政拨款收入
A0Q030B,艺术表演团体演出收入
A0Q030C,艺术表演团体支出合计
A0Q030D,政府采购的公益演出活动演出场次
A0Q030E,政府采购的公益演出活动观众人次
A0Q0401,艺术表演场馆机构数
A0Q0402,艺术表演场馆从业人数
A0Q0403,艺术表演场馆坐席数
A0Q0404,艺术表演场馆演(映)出场次
A0Q0405,艺术表演场馆艺术演出场次
A0Q0406,艺术表演场馆观众人次
A0Q0407,艺术表演场馆艺术演出场次观众人次
A0Q0408,艺术表演场馆收入合计
A0Q0409,艺术表演场馆财政拨款收入
A0Q040A,艺术表演场馆演出收入
A0Q040B,艺术表演场馆支出合计
A0Q0501,公共图书馆
A0Q0502,少儿图书馆
A0Q0503,中央公共图书馆
A0Q0504,省、区、直辖市(级)公共图书馆
A0Q0505,地市级公共图书馆
A0Q0506,县市级公共图书馆
A0Q0507,县图书馆
A0Q0601,群众文化机构
A0Q0602,省、区、直辖市(级)群众文化机构
A0Q0603,地市级群众文化机构
A0Q0604,县市级群众文化机构
A0Q0605,县文化馆
A0Q0606,乡镇(街道)文化站
A0Q0607,乡镇文化站
A0Q0701,文物业机构数
A0Q0702,文物业从业人员
A0Q0703,文物业收入合计
A0Q0704,文物业支出合计
A0Q0705,文物业资产总计
A0Q0706,文物业实际使用房屋建筑面积
A0Q0707,文物业文物藏品数
A0Q0708,文物业从有关部门接收文物数
A0Q0709,文物业藏品征集数
A0Q070A,文物业举办陈列展览
A0Q070B,文物业参观人次
A0Q08,主要文化机构数
A0Q09,艺术表演团体、艺术表演场馆演出情况
A0Q0A,博物馆
A0Q0B,广播电视事业发展情况
A0Q0C,广播电视节目制作时间
A0Q0D,广播电视节目播出时间
A0Q0E,广播电视节目综合人口覆盖情况
A0Q0F,广播节目制作播出情况
A0Q0G,电视节目制作播出情况
A0Q0H,有线广播电视传输干线网络及用户情况
A0Q0I,广播电视技术情况
A0Q0J01,电视节目进口总额
A0Q0J02,电视节目进口量
A0Q0J03,电视节目出口总额
A0Q0J04,电视节目出口量
A0Q0K,电影综合情况
A0Q0L01,图书出版种数
A0Q0L02,图书出版印数
A0Q0L03,图书出版印张数
A0Q0M,图书、期刊和报纸出版情况
A0Q0N,少年儿童读物类图书和课本出版情况
A0Q0O,课本出版情况
A0Q0P,录像制品出版情况
A0Q0Q,录音制品出版情况
A0Q0R,电子出版物出版情况
A0Q0S,全国图书、期刊、报纸进出口情况
A0Q0T,音像、电子出版物进出口情况
A0Q0U,版权合同登记
A0Q0V01,引进版权总数
A0Q0V02,引进图书版权总数
A0Q0V03,引进录音制品版权总数
A0Q0V04,引进录像制品版权总数
A0Q0V05,引进电子出版物版权总数
A0Q0V06,引进软件版权总数
A0Q0V07,引进电影版权总数
A0Q0V08,引进电视节目版权总数
A0Q0V09,引进其它版权总数
A0Q0V0A,输出版权总数
A0Q0V0B,输出图书版权总数
A0Q0V0C,输出录音制品版权总数
A0Q0V0D,输出录像制品版权总数
A0Q0V0E,输出电子出版物版权总数
A0Q0V0F,输出软件版权总数
A0Q0V0G,输出电影版权总数
A0Q0V0H,输出电视节目版权总数
A0Q0V0I,输出其它版权总数
A0Q0W,出版物发行机构数和网点数
A0Q0X,出版印刷生产情况
A0Q0Y,档案馆机构和人员情况
A0Q0Z0101,按产业类型分文化产业年末从业人员
A0Q0Z0102,按行业类别分文化产业年末从业人员
A0Q0Z0201,按产业类型分文化产业资产总计
A0Q0Z0202,按行业类别分文化产业资产总计
A0Q0Z0301,按产业类型分文化产业营业收入
A0Q0Z0302,按行业类别分文化产业营业收入
A0Q100101,按登记注册类型分规模以上文化企业单位数
A0Q100102,按企业控股情况分规模以上文化企业单位数
A0Q100103,按行业类别分规模以上文化企业单位数
A0Q100201,按登记注册类型分规模以上文化企业年末从业人员
A0Q100202,按企业控股情况分规模以上文化企业年末从业人员
A0Q100203,按行业类别分规模以上文化企业年末从业人员
A0Q100301,按登记注册类型分规模以上文化企业资产总计
A0Q100302,按企业控股情况分规模以上文化企业资产总计
A0Q100303,按行业类别分规模以上文化企业资产总计
A0Q100401,按登记注册类型分规模以上文化企业营业收入
A0Q100402,按企业控股情况分规模以上文化企业营业收入
A0Q100403,按行业类别分规模以上文化企业营业收入
A0Q100501,按登记注册类型分规模以上文化企业税金及附加
A0Q100502,按企业控股情况分规模以上文化企业税金及附加
A0Q100503,按行业类别分规模以上文化企业税金及附加
A0Q100601,按登记注册类型分规模以上文化企业营业利润
A0Q100602,按企业控股情况分规模以上文化企业营业利润
A0Q100603,按行业类别分规模以上文化企业营业利润
A0Q100701,按登记注册类型分规模以上文化企业应交增值税
A0Q100702,按企业控股情况分规模以上文化企业应交增值税
A0Q100703,按行业类别分规模以上文化企业应交增值税
A0Q110101,按登记注册类型分规模以上文化制造业企业单位数
A0Q110102,按企业控股情况分规模以上文化制造业企业单位数
A0Q110201,按登记注册类型分规模以上文化制造业企业年末从业人员
A0Q110202,按企业控股情况分规模以上文化制造业企业年末从业人员
A0Q110301,按登记注册类型分规模以上文化制造业企业资产总计
A0Q110302,按企业控股情况分规模以上文化制造业企业资产总计
A0Q110401,按登记注册类型分规模以上文化制造业企业营业收入
A0Q110402,按企业控股情况分规模以上文化制造业企业营业收入
A0Q110501,按登记注册类型分规模以上文化制造业企业税金及附加
A0Q110502,按企业控股情况分规模以上文化制造业企业税金及附加
A0Q110601,按登记注册类型分规模以上文化制造业企业营业利润
A0Q110602,按企业控股情况分规模以上文化制造业企业营业利润
A0Q110701,按登记注册类型分规模以上文化制造业企业应交增值税
A0Q110702,按企业控股情况分规模以上文化制造业企业应交增值税
A0Q120101,按登记注册类型分限额以上文化批发和零售业企业单位数
A0Q120102,按企业控股情况分限额以上文化批发和零售业企业单位数
A0Q120201,按登记注册类型分限额以上文化批发和零售业企业年末从业人员
A0Q120202,按企业控股情况分限额以上文化批发和零售业企业年末从业人员
A0Q120301,按登记注册类型分限额以上文化批发和零售业企业资产总计
A0Q120302,按企业控股情况分限额以上文化批发和零售业企业资产总计
A0Q120401,按登记注册类型分限额以上文化批发和零售业企业营业收入
A0Q120402,按企业控股情况分限额以上文化批发和零售业企业营业收入
A0Q120501,按登记注册类型分限额以上文化批发和零售业企业税金及附加
A0Q120502,按企业控股情况分限额以上文化批发和零售业企业税金及附加
